word	nodeType	synsetCount	unit	count
atone	VERB	2	og-memo-scrape	1
attempt	VERB	4	og-memo-scrape	2
attract	VERB	3	og-memo-scrape	1
attraction	NOUN	5	og-memo-scrape	1
avail	NOUN	4	og-memo-scrape	1
avoid	VERB	5	og-memo-scrape	2
awake	VERB	3	og-memo-scrape	1
bad	ADJ	17	og-memo-scrape	1
bandage	NOUN	3	og-memo-scrape	1
basement	NOUN	2	og-memo-scrape	2
battery	NOUN	7	og-memo-scrape	1
be	VERB	14	og-memo-scrape	12
bear	VERB	15	og-memo-scrape	1
beast	NOUN	2	og-memo-scrape	1
beat	VERB	34	og-memo-scrape	1
beautiful	ADJ	2	og-memo-scrape	3
beauty	NOUN	3	og-memo-scrape	3
become	VERB	4	og-memo-scrape	4
bed	NOUN	13	og-memo-scrape	1
beg	VERB	4	og-memo-scrape	1
begin	VERB	11	og-memo-scrape	1
being	NOUN	15	og-memo-scrape	1
believe	VERB	5	og-memo-scrape	6
betray	VERB	6	og-memo-scrape	1
beware	VERB	1	og-memo-scrape	1
bill	NOUN	13	og-memo-scrape	1
bind	VERB	11	og-memo-scrape	2
birth	NOUN	6	og-memo-scrape	2
birthday	NOUN	2	og-memo-scrape	1
bitter	ADJ	12	og-memo-scrape	2
black	ADJ	22	og-memo-scrape	1
blessing	NOUN	9	og-memo-scrape	4
bloated	ADJ	2	og-memo-scrape	1
blood	NOUN	6	og-memo-scrape	6
bloodstain	NOUN	1	og-memo-scrape	1
bloodthirsty	ADJ	1	og-memo-scrape	1
blue	ADJ	16	og-memo-scrape	1
blurt	VERB	1	og-memo-scrape	1
board	NOUN	13	og-memo-scrape	4
boat	NOUN	3	og-memo-scrape	1
bodily	ADJ	4	og-memo-scrape	1
body	NOUN	12	og-memo-scrape	2
bold	ADJ	4	og-memo-scrape	2
bony	NOUN	3	og-memo-scrape	1
book	NOUN	15	og-memo-scrape	1
border	NOUN	10	og-memo-scrape	1
bother	NOUN	8	og-memo-scrape	1
bother	VERB	8	og-memo-scrape	2
bottle	NOUN	5	og-memo-scrape	1
bottom	NOUN	12	og-memo-scrape	2
box	NOUN	13	og-memo-scrape	5
break	NOUN	75	og-memo-scrape	1
break	VERB	75	og-memo-scrape	1
bright	ADJ	11	og-memo-scrape	1
brim	VERB	4	og-memo-scrape	1
bring	VERB	11	og-memo-scrape	1
brutal	ADJ	4	og-memo-scrape	1
brute	NOUN	3	og-memo-scrape	1
build	VERB	12	og-memo-scrape	3
building	NOUN	14	og-memo-scrape	1
bundle	VERB	7	og-memo-scrape	1
burn	VERB	20	og-memo-scrape	2
bury	VERB	6	og-memo-scrape	2
busy	ADJ	6	og-memo-scrape	2
butcher	NOUN	7	og-memo-scrape	1
button	NOUN	9	og-memo-scrape	1
call	NOUN	41	og-memo-scrape	1
call	VERB	41	og-memo-scrape	4
calm	ADJ	8	og-memo-scrape	1
calm	VERB	8	og-memo-scrape	1
caption	VERB	4	og-memo-scrape	2
capture	VERB	11	og-memo-scrape	1
care	NOUN	11	og-memo-scrape	1
carotid	NOUN	1	og-memo-scrape	1
case	NOUN	22	og-memo-scrape	1
cash	NOUN	4	og-memo-scrape	2
catch	VERB	39	og-memo-scrape	2
cause	NOUN	7	og-memo-scrape	2
cause	VERB	7	og-memo-scrape	2
caution	NOUN	5	og-memo-scrape	1
ceiling	NOUN	4	og-memo-scrape	1
cell	NOUN	7	og-memo-scrape	2
center	NOUN	23	og-memo-scrape	1
ceremony	NOUN	3	og-memo-scrape	1
certain	ADJ	7	og-memo-scrape	1
chair	NOUN	7	og-memo-scrape	1
chance	NOUN	9	og-memo-scrape	2
change	VERB	20	og-memo-scrape	3
child	NOUN	4	og-memo-scrape	3
choice	NOUN	5	og-memo-scrape	1
choose	VERB	3	og-memo-scrape	4
circle	NOUN	11	og-memo-scrape	1
circlin	NOUN	0	og-memo-scrape	1
circumstance	NOUN	4	og-memo-scrape	1
clear	ADJ	45	og-memo-scrape	2
climb	VERB	9	og-memo-scrape	1
close	ADJ	37	og-memo-scrape	1
cluster	NOUN	3	og-memo-scrape	1
cocoon	NOUN	3	og-memo-scrape	1
code	NOUN	5	og-memo-scrape	2
coin	NOUN	3	og-memo-scrape	2
combination	NOUN	7	og-memo-scrape	1
come	VERB	22	og-memo-scrape	10
comedy	NOUN	2	og-memo-scrape	1
commit	VERB	6	og-memo-scrape	4
common	ADJ	10	og-memo-scrape	1
complex	NOUN	5	og-memo-scrape	1
comrade	NOUN	3	og-memo-scrape	1
conclusion	NOUN	9	og-memo-scrape	1
cons__ere	VERB	0	og-memo-scrape	1
consider	VERB	9	og-memo-scrape	1
contract	NOUN	12	og-memo-scrape	1
cook	VERB	7	og-memo-scrape	1
corps	NOUN	3	og-memo-scrape	1
corpse	VERB	1	og-memo-scrape	1
cough	VERB	2	og-memo-scrape	1
counterfeiting	NOUN	1	og-memo-scrape	1
country	NOUN	5	og-memo-scrape	1
county	NOUN	2	og-memo-scrape	1
covenenant	NOUN	0	og-memo-scrape	1
cover	VERB	36	og-memo-scrape	2
crack	NOUN	24	og-memo-scrape	1
crawl	VERB	8	og-memo-scrape	1
crazy	ADJ	6	og-memo-scrape	2
create	VERB	6	og-memo-scrape	1
creature	NOUN	3	og-memo-scrape	2
crew	NOUN	5	og-memo-scrape	1
crime	NOUN	2	og-memo-scrape	15
criminal	NOUN	4	og-memo-scrape	1
crimson	NOUN	5	og-memo-scrape	1
cry	NOUN	12	og-memo-scrape	1
cry	VERB	12	og-memo-scrape	1
curse	NOUN	9	og-memo-scrape	1
curse	VERB	9	og-memo-scrape	1
cut	VERB	70	og-memo-scrape	1
dangerous	ADJ	2	og-memo-scrape	2
dare	VERB	4	og-memo-scrape	1
dark	ADJ	16	og-memo-scrape	1
dark	NOUN	16	og-memo-scrape	1
darkness	NOUN	6	og-memo-scrape	2
date	NOUN	13	og-memo-scrape	1
daughter	NOUN	1	og-memo-scrape	2
daunt	VERB	1	og-memo-scrape	1
day	NOUN	10	og-memo-scrape	11
dead	ADJ	21	og-memo-scrape	10
deal	VERB	22	og-memo-scrape	1
dear	ADJ	8	og-memo-scrape	1
dearest	NOUN	5	og-memo-scrape	1
death	NOUN	8	og-memo-scrape	15
deceased	ADJ	3	og-memo-scrape	1
decision	NOUN	5	og-memo-scrape	1
dedicate	VERB	4	og-memo-scrape	3
deep	ADJ	21	og-memo-scrape	1
delusion	NOUN	3	og-memo-scrape	1
demon	NOUN	3	og-memo-scrape	3
deny	VERB	7	og-memo-scrape	1
depend	VERB	2	og-memo-scrape	2
descend	VERB	4	og-memo-scrape	2
despair	NOUN	3	og-memo-scrape	2
destiny	NOUN	3	og-memo-scrape	1
devour	VERB	4	og-memo-scrape	1
die	VERB	14	og-memo-scrape	11
different	ADJ	5	og-memo-scrape	6
difficult	ADJ	2	og-memo-scrape	1
difficulty	NOUN	4	og-memo-scrape	1
digit	NOUN	3	og-memo-scrape	1
direckter	NOUN	0	og-memo-scrape	1
disaster	NOUN	3	og-memo-scrape	1
discover	VERB	8	og-memo-scrape	3
disgrace	NOUN	4	og-memo-scrape	1
disgust	VERB	3	og-memo-scrape	1
distant	ADJ	5	og-memo-scrape	2
do	VERB	16	og-memo-scrape	19
doctor	NOUN	7	og-memo-scrape	5
door	NOUN	5	og-memo-scrape	2
doth	NOUN	0	og-memo-scrape	4
dozen	NOUN	2	og-memo-scrape	1
drag	VERB	17	og-memo-scrape	1
dream	NOUN	8	og-memo-scrape	6
dream	VERB	8	og-memo-scrape	1
dress	VERB	21	og-memo-scrape	1
drink	NOUN	10	og-memo-scrape	1
drink	VERB	10	og-memo-scrape	1
drive	VERB	34	og-memo-scrape	1
drop	NOUN	32	og-memo-scrape	1
drop	VERB	32	og-memo-scrape	1
drug	NOUN	3	og-memo-scrape	1
drugged	ADJ	3	og-memo-scrape	1
drunkenness	NOUN	3	og-memo-scrape	2
earn	VERB	2	og-memo-scrape	1
earth	NOUN	9	og-memo-scrape	2
eat	VERB	6	og-memo-scrape	1
edge	VERB	10	og-memo-scrape	2
editor	NOUN	2	og-memo-scrape	1
embarrassed	ADJ	4	og-memo-scrape	1
embezzle	VERB	1	og-memo-scrape	1
embezzlement	NOUN	1	og-memo-scrape	1
empty	ADJ	10	og-memo-scrape	1
end	NOUN	18	og-memo-scrape	5
end	VERB	18	og-memo-scrape	2
enjoy	VERB	5	og-memo-scrape	1
enough	ADJ	3	og-memo-scrape	1
er	NOUN	2	og-memo-scrape	2
errand	NOUN	1	og-memo-scrape	1
error	NOUN	7	og-memo-scrape	3
erupt	VERB	8	og-memo-scrape	1
estimate	VERB	7	og-memo-scrape	1
estimated____e	NOUN	0	og-memo-scrape	1
eternal	ADJ	2	og-memo-scrape	7
evergreen	NOUN	2	og-memo-scrape	1
evil	ADJ	6	og-memo-scrape	1
ex__________ol	NOUN	0	og-memo-scrape	1
exact	ADJ	4	og-memo-scrape	1
exception	NOUN	3	og-memo-scrape	1
excited	ADJ	12	og-memo-scrape	1
execute	VERB	7	og-memo-scrape	3
execution	NOUN	7	og-memo-scrape	2
executioner	NOUN	1	og-memo-scrape	1
exist	VERB	2	og-memo-scrape	1
existence	NOUN	2	og-memo-scrape	1
express	VERB	13	og-memo-scrape	1
extensive	ADJ	3	og-memo-scrape	1
extreme	ADJ	6	og-memo-scrape	1
fa	NOUN	1	og-memo-scrape	1
face	NOUN	22	og-memo-scrape	2
fact	NOUN	4	og-memo-scrape	4
fail	VERB	11	og-memo-scrape	1
faith	NOUN	4	og-memo-scrape	2
fall	VERB	44	og-memo-scrape	2
family	NOUN	8	og-memo-scrape	2
fast	VERB	15	og-memo-scrape	1
fat	NOUN	9	og-memo-scrape	1
fear	ADJ	8	og-memo-scrape	1
fear	NOUN	8	og-memo-scrape	3
fear	VERB	8	og-memo-scrape	1
fearless	ADJ	2	og-memo-scrape	1
feed	VERB	13	og-memo-scrape	1
feel	VERB	17	og-memo-scrape	5
feeling	NOUN	19	og-memo-scrape	1
felon	NOUN	2	og-memo-scrape	1
few	ADJ	2	og-memo-scrape	3
field	NOUN	21	og-memo-scrape	1
fight	NOUN	9	og-memo-scrape	1
fight	VERB	9	og-memo-scrape	3
figure	VERB	18	og-memo-scrape	1
fill	VERB	11	og-memo-scrape	5
find	VERB	18	og-memo-scrape	5
finish	VERB	15	og-memo-scrape	1
fire	VERB	18	og-memo-scrape	1
first	ADJ	16	og-memo-scrape	6
flail	VERB	3	og-memo-scrape	1
flee	VERB	1	og-memo-scrape	2
flicker	VERB	6	og-memo-scrape	2
floor	NOUN	12	og-memo-scrape	3
flourish	VERB	8	og-memo-scrape	1
flower	NOUN	4	og-memo-scrape	2
fly	VERB	20	og-memo-scrape	1
fo_______________hat	ADJ	0	og-memo-scrape	1
fog	NOUN	4	og-memo-scrape	1
follow	VERB	24	og-memo-scrape	6
fool	NOUN	7	og-memo-scrape	1
foolish	ADJ	2	og-memo-scrape	1
foot	NOUN	14	og-memo-scrape	3
forget	VERB	4	og-memo-scrape	7
forgive	VERB	2	og-memo-scrape	4
fortune	NOUN	4	og-memo-scrape	3
fragment	NOUN	4	og-memo-scrape	1
fragrance	NOUN	2	og-memo-scrape	1
frame	NOUN	17	og-memo-scrape	1
fraud	VERB	3	og-memo-scrape	1
free	ADJ	22	og-memo-scrape	1
freedom	NOUN	2	og-memo-scrape	1
fresh	ADJ	13	og-memo-scrape	1
friend	NOUN	5	og-memo-scrape	3
friendship	NOUN	1	og-memo-scrape	1
fright	NOUN	2	og-memo-scrape	1
front	NOUN	13	og-memo-scrape	2
fry	VERB	6	og-memo-scrape	1
future	NOUN	7	og-memo-scrape	1
game	NOUN	14	og-memo-scrape	1
genius	NOUN	5	og-memo-scrape	1
genus	NOUN	2	og-memo-scrape	1
get	VERB	37	og-memo-scrape	6
ghost	NOUN	7	og-memo-scrape	2
give	VERB	45	og-memo-scrape	11
glad	ADJ	5	og-memo-scrape	1
go	NOUN	35	og-memo-scrape	1
go	VERB	35	og-memo-scrape	24
gold	NOUN	7	og-memo-scrape	1
good	ADJ	27	og-memo-scrape	4
goodbye	NOUN	1	og-memo-scrape	2
gorgeous	ADJ	1	og-memo-scrape	1
grave	ADJ	8	og-memo-scrape	1
grave	NOUN	8	og-memo-scrape	1
great	ADJ	7	og-memo-scrape	2
greed	NOUN	2	og-memo-scrape	1
grey	ADJ	13	og-memo-scrape	1
grief	NOUN	2	og-memo-scrape	1
ground	NOUN	30	og-memo-scrape	1
grow	VERB	10	og-memo-scrape	4
guard	NOUN	14	og-memo-scrape	1
guess	VERB	6	og-memo-scrape	1
guest	NOUN	4	og-memo-scrape	1
guilt	NOUN	2	og-memo-scrape	3
guilty	ADJ	2	og-memo-scrape	1
gum	NOUN	10	og-memo-scrape	1
gun	NOUN	8	og-memo-scrape	1
guy	NOUN	5	og-memo-scrape	2
hall	NOUN	13	og-memo-scrape	1
hallucination	NOUN	3	og-memo-scrape	1
hand	NOUN	16	og-memo-scrape	4
handful	NOUN	2	og-memo-scrape	1
handwriting	NOUN	3	og-memo-scrape	1
hang	VERB	18	og-memo-scrape	10
happen	VERB	5	og-memo-scrape	4
happiness	NOUN	2	og-memo-scrape	1
happy	ADJ	4	og-memo-scrape	8
hard	ADJ	22	og-memo-scrape	8
hate	VERB	2	og-memo-scrape	3
hath	VERB	0	og-memo-scrape	1
have	VERB	20	og-memo-scrape	23
hazy	ADJ	2	og-memo-scrape	1
head	NOUN	42	og-memo-scrape	4
head	VERB	42	og-memo-scrape	1
heading	NOUN	12	og-memo-scrape	1
heal	VERB	3	og-memo-scrape	2
health	NOUN	2	og-memo-scrape	1
healthy	ADJ	5	og-memo-scrape	1
hear	VERB	5	og-memo-scrape	1
hearken	ADJ	1	og-memo-scrape	1
heart	NOUN	10	og-memo-scrape	2
heartless	ADJ	2	og-memo-scrape	1
heed	VERB	2	og-memo-scrape	1
height	NOUN	4	og-memo-scrape	1
help	VERB	12	og-memo-scrape	3
hide	VERB	6	og-memo-scrape	3
high	ADJ	18	og-memo-scrape	1
hill	NOUN	6	og-memo-scrape	1
history	NOUN	5	og-memo-scrape	3
hole	NOUN	10	og-memo-scrape	2
holy	ADJ	2	og-memo-scrape	2
home	NOUN	17	og-memo-scrape	2
hometown	NOUN	1	og-memo-scrape	1
homicide	NOUN	1	og-memo-scrape	2
honor	NOUN	7	og-memo-scrape	2
hop	VERB	9	og-memo-scrape	1
hope	NOUN	9	og-memo-scrape	2
hope	VERB	9	og-memo-scrape	1
hospital	NOUN	2	og-memo-scrape	1
hospitalization	NOUN	4	og-memo-scrape	1
hot	ADJ	21	og-memo-scrape	1
house	NOUN	14	og-memo-scrape	3
human	ADJ	4	og-memo-scrape	2
hunger	NOUN	5	og-memo-scrape	1
hungry	ADJ	2	og-memo-scrape	1
identify	VERB	6	og-memo-scrape	2
ill	ADJ	9	og-memo-scrape	1
illness	NOUN	1	og-memo-scrape	5
illusion	NOUN	4	og-memo-scrape	1
image	NOUN	11	og-memo-scrape	2
imagination	NOUN	3	og-memo-scrape	1
imagining	NOUN	2	og-memo-scrape	1
immigration	NOUN	2	og-memo-scrape	1
important	ADJ	5	og-memo-scrape	2
imprint	VERB	7	og-memo-scrape	1
imprison	VERB	2	og-memo-scrape	1
inch	NOUN	3	og-memo-scrape	1
incident	NOUN	4	og-memo-scrape	1
include	VERB	4	og-memo-scrape	1
inhabit	VERB	3	og-memo-scrape	1
injury	NOUN	5	og-memo-scrape	1
ink	NOUN	5	og-memo-scrape	1
innocent	ADJ	8	og-memo-scrape	2
insane	ADJ	2	og-memo-scrape	1
insert	VERB	8	og-memo-scrape	1
instrument	NOUN	9	og-memo-scrape	1
intersect	ADJ	1	og-memo-scrape	1
intone	VERB	3	og-memo-scrape	2
invention	NOUN	3	og-memo-scrape	1
investigation	NOUN	2	og-memo-scrape	2
invite	VERB	9	og-memo-scrape	1
jail	NOUN	2	og-memo-scrape	2
job	NOUN	17	og-memo-scrape	1
joy	NOUN	4	og-memo-scrape	2
judgement	NOUN	7	og-memo-scrape	1
justice	NOUN	4	og-memo-scrape	9
justify	VERB	5	og-memo-scrape	1
keep	VERB	25	og-memo-scrape	3
key	NOUN	21	og-memo-scrape	7
kid	NOUN	7	og-memo-scrape	1
kidnapping	NOUN	2	og-memo-scrape	1
kill	VERB	17	og-memo-scrape	6
kind	NOUN	4	og-memo-scrape	1
know	VERB	12	og-memo-scrape	24
krimminal	NOUN	0	og-memo-scrape	1
label	VERB	9	og-memo-scrape	1
lack	NOUN	2	og-memo-scrape	2
lady	NOUN	3	og-memo-scrape	1
lake	NOUN	3	og-memo-scrape	4
lakeside	NOUN	1	og-memo-scrape	1
lamb	NOUN	6	og-memo-scrape	1
land	NOUN	18	og-memo-scrape	4
landscape	NOUN	6	og-memo-scrape	2
last	ADJ	21	og-memo-scrape	7
last	VERB	21	og-memo-scrape	1
late	ADJ	11	og-memo-scrape	1
latter	ADJ	2	og-memo-scrape	1
laugh	VERB	4	og-memo-scrape	1
lay	VERB	16	og-memo-scrape	3
lean	VERB	10	og-memo-scrape	1
learn	VERB	6	og-memo-scrape	3
least	ADJ	3	og-memo-scrape	1
leave	VERB	17	og-memo-scrape	5
left	ADJ	24	og-memo-scrape	3
left	NOUN	24	og-memo-scrape	1
legend	NOUN	2	og-memo-scrape	4
legible	ADJ	1	og-memo-scrape	3
less	ADJ	5	og-memo-scrape	1
letter	NOUN	8	og-memo-scrape	5
liberty	NOUN	5	og-memo-scrape	1
lie	NOUN	10	og-memo-scrape	1
lie	VERB	10	og-memo-scrape	6
life	NOUN	14	og-memo-scrape	9
light	NOUN	47	og-memo-scrape	4
lightness	NOUN	6	og-memo-scrape	1
little	ADJ	10	og-memo-scrape	5
live	VERB	19	og-memo-scrape	7
living	NOUN	17	og-memo-scrape	1
loathsome	ADJ	2	og-memo-scrape	1
lock	VERB	15	og-memo-scrape	2
loneliness	NOUN	3	og-memo-scrape	1
long	ADJ	12	og-memo-scrape	2
long	VERB	12	og-memo-scrape	1
look	VERB	14	og-memo-scrape	6
lose	VERB	11	og-memo-scrape	2
loss	NOUN	8	og-memo-scrape	1
lot	NOUN	9	og-memo-scrape	1
love	NOUN	10	og-memo-scrape	1
love	VERB	10	og-memo-scrape	7
low	ADJ	16	og-memo-scrape	1
luck	NOUN	3	og-memo-scrape	1
lucky	ADJ	3	og-memo-scrape	1
lust	NOUN	3	og-memo-scrape	1
maiden	NOUN	3	og-memo-scrape	1
main	ADJ	5	og-memo-scrape	1
maintain	VERB	10	og-memo-scrape	1
make	VERB	51	og-memo-scrape	4
man	NOUN	13	og-memo-scrape	28
many	ADJ	1	og-memo-scrape	7
map	NOUN	8	og-memo-scrape	3
march	VERB	14	og-memo-scrape	1
matter	VERB	7	og-memo-scrape	1
mean	VERB	16	og-memo-scrape	6
meaningless	ADJ	1	og-memo-scrape	2
med	NOUN	1	og-memo-scrape	1
memory	NOUN	5	og-memo-scrape	3
mend	VERB	4	og-memo-scrape	1
merciless	ADJ	1	og-memo-scrape	1
mercy	NOUN	5	og-memo-scrape	2
message	NOUN	5	og-memo-scrape	1
meter	NOUN	6	og-memo-scrape	1
middle	NOUN	9	og-memo-scrape	1
midnight	NOUN	1	og-memo-scrape	3
mimosa	NOUN	3	og-memo-scrape	1
mind	NOUN	13	og-memo-scrape	2
miracle	NOUN	2	og-memo-scrape	1
miss	VERB	12	og-memo-scrape	2
mist	NOUN	4	og-memo-scrape	2
model	NOUN	16	og-memo-scrape	1
moment	NOUN	6	og-memo-scrape	2
money	NOUN	3	og-memo-scrape	1
monster	NOUN	5	og-memo-scrape	1
month	NOUN	2	og-memo-scrape	4
monument	NOUN	3	og-memo-scrape	2
mooseum	NOUN	0	og-memo-scrape	1
morality	NOUN	2	og-memo-scrape	1
more	ADJ	5	og-memo-scrape	3
morn	NOUN	1	og-memo-scrape	1
morning	NOUN	4	og-memo-scrape	2
most	ADJ	5	og-memo-scrape	1
motive	NOUN	5	og-memo-scrape	1
mountain	NOUN	2	og-memo-scrape	1
move	VERB	21	og-memo-scrape	3
multiple	ADJ	2	og-memo-scrape	2
murder	NOUN	3	og-memo-scrape	6
museum	NOUN	1	og-memo-scrape	1
mutter	VERB	4	og-memo-scrape	1
nail	NOUN	10	og-memo-scrape	1
name	NOUN	15	og-memo-scrape	7
nasty	ADJ	4	og-memo-scrape	1
natural	ADJ	13	og-memo-scrape	2
nature	NOUN	5	og-memo-scrape	2
necessary	ADJ	3	og-memo-scrape	1
neck	NOUN	6	og-memo-scrape	6
need	VERB	7	og-memo-scrape	3
needle	NOUN	6	og-memo-scrape	1
newspaper	NOUN	4	og-memo-scrape	1
next	ADJ	4	og-memo-scrape	3
nice	ADJ	6	og-memo-scrape	2
nickname	VERB	3	og-memo-scrape	2
night	NOUN	8	og-memo-scrape	3
nightmare	NOUN	2	og-memo-scrape	1
noose	NOUN	4	og-memo-scrape	1
normal	ADJ	5	og-memo-scrape	1
note	NOUN	13	og-memo-scrape	6
number	NOUN	17	og-memo-scrape	9
numeral	ADJ	2	og-memo-scrape	1
numerous	ADJ	1	og-memo-scrape	1
nurse	NOUN	7	og-memo-scrape	2
obey	VERB	1	og-memo-scrape	1
obvious	ADJ	1	og-memo-scrape	1
occur	VERB	3	og-memo-scrape	1
offense	NOUN	5	og-memo-scrape	1
office	NOUN	7	og-memo-scrape	1
old	ADJ	9	og-memo-scrape	5
one	NOUN	9	og-memo-scrape	10
only	ADJ	9	og-memo-scrape	1
open	ADJ	36	og-memo-scrape	1
open	VERB	36	og-memo-scrape	4
opinion	NOUN	6	og-memo-scrape	1
optimistic	ADJ	2	og-memo-scrape	1
order	NOUN	24	og-memo-scrape	2
original	ADJ	6	og-memo-scrape	1
other	ADJ	4	og-memo-scrape	8
other	NOUN	4	og-memo-scrape	2
outlook	NOUN	3	og-memo-scrape	1
own	ADJ	2	og-memo-scrape	4
p.m.	NOUN	2	og-memo-scrape	1
page	NOUN	9	og-memo-scrape	2
pain	NOUN	7	og-memo-scrape	2
painting	NOUN	8	og-memo-scrape	1
pan	NOUN	7	og-memo-scrape	1
paragraph	NOUN	4	og-memo-scrape	2
paranoid	ADJ	2	og-memo-scrape	1
park	NOUN	8	og-memo-scrape	1
part	NOUN	18	og-memo-scrape	3
pass	VERB	43	og-memo-scrape	1
passenger	NOUN	1	og-memo-scrape	1
passing	NOUN	37	og-memo-scrape	1
passion	NOUN	7	og-memo-scrape	1
past	ADJ	6	og-memo-scrape	1
past	NOUN	6	og-memo-scrape	4
path	NOUN	4	og-memo-scrape	3
pathetic	ADJ	3	og-memo-scrape	2
patient	ADJ	3	og-memo-scrape	1
patient	NOUN	3	og-memo-scrape	2
pattern	NOUN	10	og-memo-scrape	1
pe________m	NOUN	0	og-memo-scrape	1
pea	NOUN	3	og-memo-scrape	1
peace	NOUN	5	og-memo-scrape	1
peaceful	ADJ	2	og-memo-scrape	3
people	NOUN	6	og-memo-scrape	13
persecution	NOUN	1	og-memo-scrape	3
person	NOUN	3	og-memo-scrape	2
philosopher	NOUN	2	og-memo-scrape	1
phrase	VERB	6	og-memo-scrape	1
pick	VERB	21	og-memo-scrape	1
pile	NOUN	11	og-memo-scrape	1
pillow	NOUN	2	og-memo-scrape	1
pin	NOUN	15	og-memo-scrape	1
pity	VERB	4	og-memo-scrape	1
place	NOUN	32	og-memo-scrape	16
plague	NOUN	7	og-memo-scrape	1
plan	NOUN	7	og-memo-scrape	1
play	NOUN	52	og-memo-scrape	1
play	VERB	52	og-memo-scrape	2
pleasant	ADJ	2	og-memo-scrape	1
polic______ect	NOUN	0	og-memo-scrape	1
police	NOUN	2	og-memo-scrape	6
poor	ADJ	7	og-memo-scrape	1
port	NOUN	14	og-memo-scrape	1
positive	ADJ	13	og-memo-scrape	1
potent	ADJ	4	og-memo-scrape	1
potential	NOUN	4	og-memo-scrape	1
pour	VERB	6	og-memo-scrape	2
pray	VERB	2	og-memo-scrape	2
precious	ADJ	5	og-memo-scrape	1
prey	NOUN	4	og-memo-scrape	1
prey	VERB	4	og-memo-scrape	1
pride	NOUN	6	og-memo-scrape	2
prison	NOUN	2	og-memo-scrape	1
prisoner	NOUN	1	og-memo-scrape	3
probable	ADJ	3	og-memo-scrape	2
process	NOUN	13	og-memo-scrape	1
promise	NOUN	6	og-memo-scrape	1
promise	VERB	6	og-memo-scrape	3
proof	NOUN	12	og-memo-scrape	2
protect	VERB	2	og-memo-scrape	1
proud	ADJ	2	og-memo-scrape	2
psychiatrist	NOUN	1	og-memo-scrape	1
psychotic	ADJ	2	og-memo-scrape	1
public	ADJ	4	og-memo-scrape	1
pull	VERB	24	og-memo-scrape	2
punish	VERB	1	og-memo-scrape	1
punishment	NOUN	1	og-memo-scrape	1
purity	NOUN	3	og-memo-scrape	1
put	VERB	10	og-memo-scrape	1
puzzle	NOUN	4	og-memo-scrape	2
quaint	ADJ	3	og-memo-scrape	1
quake	NOUN	3	og-memo-scrape	1
question	NOUN	11	og-memo-scrape	1
quiet	ADJ	13	og-memo-scrape	3
rain	NOUN	4	og-memo-scrape	3
rain	VERB	4	og-memo-scrape	2
random	ADJ	1	og-memo-scrape	2
randomize	VERB	1	og-memo-scrape	1
randomized	ADJ	2	og-memo-scrape	1
reach	VERB	13	og-memo-scrape	2
react	VERB	3	og-memo-scrape	1
read	VERB	12	og-memo-scrape	6
real	ADJ	13	og-memo-scrape	1
reality	NOUN	4	og-memo-scrape	4
reason	NOUN	9	og-memo-scrape	5
rebirth	NOUN	4	og-memo-scrape	1
recover	VERB	6	og-memo-scrape	1
red	ADJ	7	og-memo-scrape	1
relative	NOUN	4	og-memo-scrape	1
relax	VERB	8	og-memo-scrape	1
release	NOUN	22	og-memo-scrape	1
release	VERB	22	og-memo-scrape	1
religion	NOUN	2	og-memo-scrape	1
remain	NOUN	4	og-memo-scrape	1
remain	VERB	4	og-memo-scrape	6
remember	VERB	8	og-memo-scrape	2
remorse	NOUN	1	og-memo-scrape	1
remove	VERB	9	og-memo-scrape	1
represent	VERB	15	og-memo-scrape	2
representation	NOUN	10	og-memo-scrape	1
request	NOUN	5	og-memo-scrape	1
resident	NOUN	4	og-memo-scrape	1
resort	NOUN	6	og-memo-scrape	1
response	NOUN	7	og-memo-scrape	1
rest	NOUN	18	og-memo-scrape	1
rest	VERB	18	og-memo-scrape	2
restful	ADJ	1	og-memo-scrape	1
restless	NOUN	3	og-memo-scrape	2
resurrection	NOUN	2	og-memo-scrape	2
retribution	NOUN	3	og-memo-scrape	2
return	NOUN	29	og-memo-scrape	1
return	VERB	29	og-memo-scrape	9
reunion	NOUN	2	og-memo-scrape	1
revenge	NOUN	2	og-memo-scrape	8
reversible	ADJ	5	og-memo-scrape	1
reward	NOUN	8	og-memo-scrape	2
riddle	NOUN	8	og-memo-scrape	1
right	ADJ	36	og-memo-scrape	2
right	NOUN	36	og-memo-scrape	2
right	VERB	36	og-memo-scrape	1
ring	NOUN	15	og-memo-scrape	1
ripe	ADJ	5	og-memo-scrape	1
robbery	NOUN	2	og-memo-scrape	1
robbery	VERB	2	og-memo-scrape	1
rock	NOUN	9	og-memo-scrape	1
roman	ADJ	7	og-memo-scrape	1
room	NOUN	5	og-memo-scrape	8
root	VERB	14	og-memo-scrape	1
rope	NOUN	4	og-memo-scrape	3
rot	VERB	5	og-memo-scrape	1
round	NOUN	25	og-memo-scrape	1
row	NOUN	8	og-memo-scrape	2
run	NOUN	57	og-memo-scrape	1
run	VERB	57	og-memo-scrape	13
rung	NOUN	8	og-memo-scrape	1
s	NOUN	6	og-memo-scrape	1
sacred	ADJ	5	og-memo-scrape	2
sacrifice	VERB	9	og-memo-scrape	1
sacrificial	ADJ	1	og-memo-scrape	1
sadness	NOUN	3	og-memo-scrape	1
salvation	NOUN	4	og-memo-scrape	1
